DPA_PARROQ,DPA_DESPAR,altura_mean,pendiente_mean,distancia_rios,precipitaciones_mean,DPA_DESPRO,DPA_DESCAN,riesgo_inundacion,Densidad Poblacional,rango_altitudinal,riesgo_inundacion_cod,riesgo_predicho,probabilidad_riesgo_alto
180153,AUGUSTO N. MARTINEZ,3074.91051052908,89.9799321897508,2037.62807218412,63.3125262053116,TUNGURAHUA,AMBATO,Nulo,276.0,1521,3,Nulo,0.03
180154,CONSTANTINO FERNANDEZ,3219.98462505439,89.9973377072303,635.307434956084,64.9720259772407,TUNGURAHUA,AMBATO,Nulo,200.0,1376,3,Nulo,0.01
180155,HUACHI GRANDE,2907.38553002821,89.9076554102233,3714.11998002728,60.9816606961764,TUNGURAHUA,AMBATO,Medio,1.115,455,2,Nulo,0.0
180156,IZAMBA,2548.00158130829,89.8626480144395,1784.4275445749,52.0020649719238,TUNGURAHUA,AMBATO,Alto,754.0,470,0,Medio,0.26
180157,JUAN BENIGNO VELA,3522.74701096199,89.987503505254,409.018864226633,67.2272561596286,TUNGURAHUA,AMBATO,Bajo,207.0,1972,1,Nulo,0.01
180158,MONTALVO,2856.58641358641,89.9356040202806,1246.54709765225,58.2325032552083,TUNGURAHUA,AMBATO,Medio,593.0,296,2,Medio,0.09
180159,PASA,3481.11336176262,89.9975583468777,562.009055908388,72.9292570114136,TUNGURAHUA,AMBATO,Bajo,88.0,1496,1,Nulo,0.0
180160,PICAIHUA,2578.16599190283,89.8754764746757,564.844922543497,61.5254948933919,TUNGURAHUA,AMBATO,Medio,650.0,462,2,Medio,0.19
180161,PILAGUIN,4008.64674014863,89.9782877311513,786.748066427716,76.8517911949487,TUNGURAHUA,AMBATO,Nulo,27.0,2777,3,Bajo,0.0
180162,QUISAPINCHA,3644.79997821198,89.9875798512779,454.676718268605,73.6044144630432,TUNGURAHUA,AMBATO,Nulo,88.0,1906,3,Nulo,0.01
180163,SAN BARTOLOME DE PINLLO,3175.53611349957,89.9974328760227,967.011276734307,58.6012187533908,TUNGURAHUA,AMBATO,Nulo,925.0,1512,3,Medio,0.34
180164,SAN FERNANDO,3865.30375686549,89.9913816611728,1056.22757656649,78.7428793907166,TUNGURAHUA,AMBATO,Nulo,19.0,1598,3,Nulo,0.0
180165,SANTA ROSA,3209.67241874491,89.9269118821899,2316.37034704978,61.702449306365,TUNGURAHUA,AMBATO,Bajo,710.0,1766,1,Medio,0.19
180166,TOTORAS,2721.44680586627,89.8449691964002,1522.53886400648,60.2870821271624,TUNGURAHUA,AMBATO,Medio,1.263,245,2,Nulo,0.0
180167,CUNCHIBAMBA,2680.55215912312,89.6656286464368,2444.30511207514,53.8769368065728,TUNGURAHUA,AMBATO,Medio,276.0,574,2,Nulo,0.03
180168,UNAMUNCHO,2684.70507054402,89.9265557418916,1602.82064092238,55.1164127696644,TUNGURAHUA,AMBATO,Medio,398.0,539,2,Nulo,0.05
180250,BANOS,2860.57024106401,89.9952043938397,319.250300851321,114.668099952467,TUNGURAHUA,BANOS DE AGUA SANTA,Nulo,190.0,3326,3,Medio,0.1
180251,LLIGUA,2423.22571306026,89.9988615791506,373.772226697611,106.593736436632,TUNGURAHUA,BANOS DE AGUA SANTA,Nulo,39.0,1358,3,Bajo,0.02
180252,RIO NEGRO,2509.01270250229,89.9536746657218,135.137224005217,159.799753415006,TUNGURAHUA,BANOS DE AGUA SANTA,Bajo,2.0,4518,1,Bajo,0.15
180253,RIO VERDE,2903.58025169851,89.9977170097615,680.854224087527,164.019677592259,TUNGURAHUA,BANOS DE AGUA SANTA,Nulo,5.0,3237,3,Bajo,0.03
180254,ULBA,2523.19263217942,89.9980412292129,862.980475512954,120.012403017515,TUNGURAHUA,BANOS DE AGUA SANTA,Bajo,30.0,2274,1,Bajo,0.04
180350,CEVALLOS,2878.66315736195,89.9017168931188,1776.04641410959,50.3546041761126,TUNGURAHUA,CEVALLOS,Medio,556.0,429,2,Medio,0.08
180450,MOCHA,3726.34829374633,89.9805673999986,884.345025841587,70.7557432456095,TUNGURAHUA,MOCHA,Medio,73.0,2040,2,Nulo,0.0
180451,PINGUILI,3045.40733590734,89.8457206384863,914.562295256327,57.9345690409342,TUNGURAHUA,MOCHA,Nulo,244.0,225,3,Nulo,0.01
180550,PATATE,2656.25370257294,89.9902605832029,202.261606511799,74.4903218150139,TUNGURAHUA,PATATE,Medio,110.0,1992,2,Bajo,0.04
180551,EL TRIUNFO,3352.48733208753,89.9973557927009,878.98386471895,109.917808131168,TUNGURAHUA,PATATE,Bajo,10.0,2102,1,Bajo,0.01
180552,LOS ANDES,2745.88569429055,89.9822489146193,1166.24749423947,69.9135646820068,TUNGURAHUA,PATATE,Nulo,85.0,2075,3,Nulo,0.03
180553,SUCRE,3366.47759686137,89.9955046504937,2057.06749449795,80.4503519486408,TUNGURAHUA,PATATE,Nulo,42.0,1953,3,Nulo,0.01
180650,QUERO,3369.11961125587,89.9772246283917,1.70654126484948,69.3872172832489,TUNGURAHUA,QUERO,Medio,153.0,1515,2,Nulo,0.01
180651,RUMIPAMBA,3569.10666630725,89.9895257410741,2355.98968825718,71.1524777045617,TUNGURAHUA,QUERO,Medio,85.0,1361,2,Nulo,0.0
180652,YANAYACU MOCHAPATA,3675.9545946987,89.9612899636271,2113.55773901949,72.4953029856962,TUNGURAHUA,QUERO,Nulo,42.0,1322,3,Nulo,0.0
180750,PELILEO,2527.06056205548,89.9785353352239,1957.05546276344,68.9630656140916,TUNGURAHUA,SAN PEDRO DE PELILEO,Medio,487.0,1781,2,Medio,0.21
180751,BENITEZ,2766.97335048704,89.8763715368578,588.730575778793,56.5009201049805,TUNGURAHUA,SAN PEDRO DE PELILEO,Nulo,508.0,309,3,Medio,0.07
180752,BOLIVAR,3078.01454513399,89.9977999755795,895.781274343031,69.3669679429796,TUNGURAHUA,SAN PEDRO DE PELILEO,Bajo,271.0,1011,1,Nulo,0.02
180753,COTALO,2848.90222392638,89.9945286873985,29.4384307228904,93.83267691476,TUNGURAHUA,SAN PEDRO DE PELILEO,Bajo,49.0,3071,1,Bajo,0.04
180754,CHIQUICHA,2605.26292642339,89.9864927491606,1830.41778304599,63.6757035936628,TUNGURAHUA,SAN PEDRO DE PELILEO,Nulo,178.0,947,3,Nulo,0.03
180755,EL ROSARIO,2765.42041083558,89.9898758009497,1585.32145949218,62.9276144239638,TUNGURAHUA,SAN PEDRO DE PELILEO,Nulo,230.0,714,3,Nulo,0.02
180756,GARCIA MORENO,2644.59786368878,89.9686672518379,142.042928596221,58.4264255870472,TUNGURAHUA,SAN PEDRO DE PELILEO,Nulo,500.0,709,3,Medio,0.11
180757,GUAMBALO,2963.14552529183,89.9936191249958,1986.6790727328,73.1494029998779,TUNGURAHUA,SAN PEDRO DE PELILEO,Nulo,329.0,1581,3,Nulo,0.05
180758,SALASACA,2705.4612579763,89.7368939474193,741.470941815455,58.22463722229,TUNGURAHUA,SAN PEDRO DE PELILEO,Nulo,503.0,413,3,Medio,0.08
180850,PILLARO,3125.75436637076,89.9152770099624,1023.66593574743,64.3594287150615,TUNGURAHUA,SANTIAGO DE PILLARO,Medio,324.0,1922,2,Nulo,0.05
180851,BAQUERIZO MORENO,3497.08313326406,89.9981241241574,320.425552664424,81.1557163238525,TUNGURAHUA,SANTIAGO DE PILLARO,Bajo,9.0,1892,1,Bajo,0.0
180852,EMILIO MARIA TERAN,2957.19744172825,89.9919988232082,281.494257473677,72.1797364552816,TUNGURAHUA,SANTIAGO DE PILLARO,Nulo,92.0,1995,3,Bajo,0.02
180853,MARCOS ESPINEL,3810.52012013368,89.9540869502328,709.559120433879,94.9339767602774,TUNGURAHUA,SANTIAGO DE PILLARO,Nulo,18.0,1470,3,Bajo,0.0
180854,PRESIDENTE URBINA,2735.08637497166,89.9188469605931,1087.90393587632,55.5601497996937,TUNGURAHUA,SANTIAGO DE PILLARO,Nulo,260.0,539,3,Nulo,0.02
180855,SAN ANDRES,2950.73165236051,89.9578715504495,1718.10428903001,70.536460240682,TUNGURAHUA,SANTIAGO DE PILLARO,Bajo,230.0,725,1,Nulo,0.02
180856,SAN JOSE DE POALO,3700.2993228175,88.1927508101199,439.130136375542,88.727435537485,TUNGURAHUA,SANTIAGO DE PILLARO,Bajo,11.0,1219,1,Bajo,0.0
180857,SAN MIGUELITO,2904.0255625485,89.9360190400667,2884.57549232303,62.4434854607833,TUNGURAHUA,SANTIAGO DE PILLARO,Bajo,233.0,1290,1,Nulo,0.02
180950,TISALEO,3461.04384654691,89.979614303845,950.23686981995,64.6074711869403,TUNGURAHUA,TISALEO,Medio,262.0,1951,2,Nulo,0.02
180951,QUINCHICOTO,3543.06346527133,89.9733001924042,2006.59098202038,65.9302108764648,TUNGURAHUA,TISALEO,Bajo,109.0,1660,1,Nulo,0.01
190150,ZAMORA,2259.20655818706,89.9408070866631,652.71366050556,109.895351786672,ZAMORA CHINCHIPE,ZAMORA,Alto,45.0,2797,0,Bajo,0.09
190151,CUMBARATZA,1320.92423678215,89.9666281475555,941.066278589944,126.134567139641,ZAMORA CHINCHIPE,ZAMORA,Alto,24.0,1715,0,Medio,0.18
190152,GUADALUPE,1526.80911224765,89.9824427829155,113.378034059548,115.293181625067,ZAMORA CHINCHIPE,ZAMORA,Medio,14.0,2491,2,Medio,0.2
190153,IMBANA,2414.6391643642,89.9966064379612,2361.40407664067,111.598418197907,ZAMORA CHINCHIPE,ZAMORA,Nulo,3.0,1851,3,Bajo,0.03
190155,SABANILLA,2389.86231890755,89.9979046682865,815.743473290739,121.428643110322,ZAMORA CHINCHIPE,ZAMORA,Medio,2.0,2405,2,Bajo,0.04
190156,TIMBARA,1811.03513845754,89.9951054161567,425.427492039173,116.455670117382,ZAMORA CHINCHIPE,ZAMORA,Medio,6.0,2496,2,Bajo,0.13
190158,SAN CARLOS DE LAS MINAS,1730.41820681228,89.997388251523,133.987891056095,121.988234104254,ZAMORA CHINCHIPE,ZAMORA,Alto,13.0,2062,0,Bajo,0.12
190250,ZUMBA,1582.35689241427,89.9967423597207,950.237556554926,99.8173264345508,ZAMORA CHINCHIPE,CHINCHIPE,Bajo,19.0,2867,1,Medio,0.23
190251,CHITO,1516.1520968296,89.9968985920332,1597.67921017177,98.8664751090851,ZAMORA CHINCHIPE,CHINCHIPE,Nulo,5.0,2307,3,Bajo,0.17
190252,EL CHORRO,1019.0599944896,89.9917852231204,1409.81825518078,100.675283258612,ZAMORA CHINCHIPE,CHINCHIPE,Nulo,11.0,700,3,Nulo,0.14
190254,LA CHONTA,963.868162471757,89.9985234293282,1978.69366362173,99.3936186570388,ZAMORA CHINCHIPE,CHINCHIPE,Nulo,13.0,748,3,Nulo,0.15
190256,PUCAPAMBA,1013.12509433962,89.9982189541223,2283.64789403821,99.627095413208,ZAMORA CHINCHIPE,CHINCHIPE,Nulo,4.0,887,3,Nulo,0.15
190259,SAN ANDRES,2699.23829268224,89.9660003848045,540.415185616091,97.5723792027383,ZAMORA CHINCHIPE,CHINCHIPE,Nulo,1.0,2584,3,Bajo,0.03
190350,GUAYZIMI,1416.40792212861,89.9402031245975,673.511703418168,141.067851430362,ZAMORA CHINCHIPE,NANGARITZA,Medio,27.0,1911,2,Medio,0.18
190351,ZURMI,1485.57363961128,89.986277934531,290.268713258692,109.190549008759,ZAMORA CHINCHIPE,NANGARITZA,Alto,2.0,2054,0,Bajo,0.16
190352,NUEVO PARAISO,1673.82728121241,89.9872129651961,1604.62349559428,100.309861741072,ZAMORA CHINCHIPE,NANGARITZA,Nulo,1.0,2236,3,Bajo,0.12
190353,NANKAIS,1211.23557130246,89.9667120880221,890.302294150724,127.136367445726,ZAMORA CHINCHIPE,NANGARITZA,Nulo,7.0,1363,3,Bajo,0.16
190450,28 DE MAYO,2217.79604591865,89.9946566554763,1587.48661996162,104.911369412444,ZAMORA CHINCHIPE,YACUAMBI,Nulo,7.0,2495,3,Bajo,0.06
190451,LA PAZ,1917.80653359154,89.9954110316813,350.678771470611,115.036225972961,ZAMORA CHINCHIPE,YACUAMBI,Bajo,7.0,2466,1,Bajo,0.11
190452,TUTUPALI,2636.80344537989,89.9840507491342,410.926189477399,95.022663227026,ZAMORA CHINCHIPE,YACUAMBI,Nulo,2.0,2681,3,Bajo,0.03
190550,YANTZAZA,1204.75978771291,89.9602703412577,580.185859811771,122.919408173839,ZAMORA CHINCHIPE,YANTZAZA,Nulo,60.0,1580,3,Medio,0.23
190551,CHICANA,1527.81703859619,89.9829476880185,2095.66764892224,113.363425435009,ZAMORA CHINCHIPE,YANTZAZA,Alto,11.0,2268,0,Bajo,0.16
190553,LOS ENCUENTROS,1448.1125593977,89.9624533333587,631.400495831557,118.563132870895,ZAMORA CHINCHIPE,YANTZAZA,Medio,9.0,1588,2,Bajo,0.13
190650,EL PANGUI,1199.20949319514,89.9471434489885,128.948378746225,123.329681152344,ZAMORA CHINCHIPE,EL PANGUI,Alto,54.0,1449,0,Medio,0.22
190651,EL GUISME,984.897916040477,89.8685311591383,2017.72431279147,120.139173412323,ZAMORA CHINCHIPE,EL PANGUI,Medio,17.0,1291,2,Medio,0.21
190652,PACHICUTZA,1301.16304933138,89.960357454722,108.038738191152,119.92373634565,ZAMORA CHINCHIPE,EL PANGUI,Nulo,13.0,1621,3,Bajo,0.17
190653,TUNDAYME,1426.63575425659,89.9478749626416,44.9370184691335,112.897362861633,ZAMORA CHINCHIPE,EL PANGUI,Bajo,4.0,1449,1,Bajo,0.12
190750,ZUMBI,1320.56016077374,89.9828018815292,144.104015741385,141.799433820388,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,Alto,31.0,1442,0,Medio,0.17
190752,TRIUNFO DORADO,1066.02268718334,89.9384917859267,142.495154312653,158.074577513195,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,Bajo,20.0,951,1,Medio,0.17
190753,PANGUINTZA,1240.62156376507,89.9843941628282,164.081351056385,121.62925452155,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,Bajo,38.0,1278,1,Medio,0.17
190850,PALANDA,2369.10114027017,89.9974876939969,418.739370112037,96.3601787493169,ZAMORA CHINCHIPE,PALANDA,Bajo,9.0,2929,1,Bajo,0.07
190851,EL PORVENIR DEL CARMEN,2071.52691575359,89.9972177579197,386.249393623802,99.0679371262486,ZAMORA CHINCHIPE,PALANDA,Bajo,3.0,2723,1,Bajo,0.1
190852,SAN FRANCISCO DEL VERGEL,1725.10080345301,89.9966298314068,789.062600898592,98.0590097228093,ZAMORA CHINCHIPE,PALANDA,Nulo,6.0,1878,3,Bajo,0.1
190853,VALLADOLID,2491.50524189154,89.9976918178692,325.294625593587,96.7376512276604,ZAMORA CHINCHIPE,PALANDA,Nulo,2.0,2774,3,Bajo,0.05
190854,LA CANELA,2177.74998633165,89.9966448745536,2390.11639826537,98.4115441097087,ZAMORA CHINCHIPE,PALANDA,Nulo,2.0,1758,3,Nulo,0.04
190950,PAQUISHA,1534.69246580035,89.9693748371233,764.017359526418,147.672532160479,ZAMORA CHINCHIPE,PAQUISHA,Medio,14.0,1632,2,Bajo,0.12
190951,BELLAVISTA,1441.46887720628,89.9849203056273,637.223059683474,141.370040731227,ZAMORA CHINCHIPE,PAQUISHA,Nulo,8.0,1276,3,Bajo,0.11
190952,NUEVO QUITO,1308.44317968552,89.938371258889,981.510845785879,143.964015834934,ZAMORA CHINCHIPE,PAQUISHA,Bajo,18.0,1404,1,Bajo,0.15
200150,PUERTO BAQUERIZO MORENO,40.762582781457,89.5994031590342,341.031188972079,106.0777827503477,GALAPAGOS,SAN CRISTOBAL,Alto,2.48,98,0,Alto,0.38
200151,EL PROGRESO,142.430833413156,89.7183107270771,2875.00003332793,106.0777827503477,GALAPAGOS,SAN CRISTOBAL,Bajo,2.0,733,1,Alto,0.4
200152,ISLA SANTA MARIA FLOREANA,132.139199355372,89.8196360940604,22846.4595875275,106.0777827503477,GALAPAGOS,SAN CRISTOBAL,Nulo,1.0,582,3,Nulo,0.11
200250,PUERTO VILLAMIL,7.21603005635567,88.1867356880632,57087.0846868269,106.0777827503477,GALAPAGOS,ISABELA,Nulo,1.755,13,3,Nulo,0.0
200251,TOMAS DE BERLANGA,307.383036282792,89.4482925338773,60299.7748631217,106.0777827503477,GALAPAGOS,ISABELA,Nulo,0.0,1722,3,Nulo,0.0
200350,PUERTO AYORA,28.6825127334465,89.2765846732033,783.527124128324,106.0777827503477,GALAPAGOS,SANTA CRUZ,Bajo,4.407,133,1,Alto,0.38
200351,BELLA VISTA,163.823084536375,89.6079133740463,21362.029305519,106.0777827503477,GALAPAGOS,SANTA CRUZ,Nulo,3.0,924,3,Nulo,0.15
200352,SANTA ROSA,176.094594161566,89.6135414909923,16170.010618769,106.0777827503477,GALAPAGOS,SANTA CRUZ,Nulo,1.0,787,3,Nulo,0.2
210150,NUEVA LOJA,308.142121017934,89.7602845846644,465.377942634846,150.455395525152,SUCUMBIOS,LAGO AGRIO,Alto,303.0,92,0,Alto,0.62
210152,DURENO,287.468254768572,89.8464818542999,2487.20169882195,140.702812083175,SUCUMBIOS,LAGO AGRIO,Medio,13.0,112,2,Medio,0.28
210153,GENERAL FARFAN,298.713081400091,89.5634777826207,6546.45662267432,133.169297557458,SUCUMBIOS,LAGO AGRIO,Alto,13.0,103,0,Nulo,0.22
210155,EL ENO,315.558108906932,89.8261086081593,965.754535242616,174.455512679925,SUCUMBIOS,LAGO AGRIO,Nulo,16.0,132,3,Medio,0.29
210156,PACAYACU,282.358174008927,89.5190510557314,6634.89107822274,131.193589617697,SUCUMBIOS,LAGO AGRIO,Medio,10.0,112,2,Nulo,0.22
210157,JAMBELI,361.374153363398,89.7809239426284,1679.91347341208,136.823496724223,SUCUMBIOS,LAGO AGRIO,Bajo,8.0,389,1,Alto,0.29
210158,SANTA CECILIA,325.271369082554,89.809808885035,173.41837955347,152.436088678195,SUCUMBIOS,LAGO AGRIO,Nulo,36.0,103,3,Alto,0.31
210160,10 DE AGOSTO,311.946821380077,89.3606827424994,693.886859213892,135.021951814977,SUCUMBIOS,LAGO AGRIO,Nulo,12.0,109,3,Alto,0.29
210250,LUMBAQUI,736.839531321736,89.9398736076396,37.5283300284349,229.147316092875,SUCUMBIOS,GONZALO PIZARRO,Medio,17.0,932,2,Medio,0.27
210251,EL REVENTADOR,2394.6430147719,89.9621727488702,1041.2163162945,146.880719502767,SUCUMBIOS,GONZALO PIZARRO,Bajo,1.0,3321,1,Bajo,0.08
210252,GONZALO PIZARRO,682.334029908201,89.9358549722173,644.956529929094,200.999273605347,SUCUMBIOS,GONZALO PIZARRO,Bajo,15.0,929,1,Medio,0.28
210254,PUERTO LIBRE,1155.95700324039,89.9697817820991,190.28695384489,192.278139498287,SUCUMBIOS,GONZALO PIZARRO,Alto,2.0,3206,0,Alto,0.43
210350,PUERTO EL CARMEN DE PUTUMAYO,242.288845265876,88.4268447522256,2960.63802062314,140.359014911849,SUCUMBIOS,PUTUMAYO,Nulo,3.0,98,3,Alto,0.27
210351,PALMA ROJA,258.098266290643,88.6863345021013,569.847418741251,130.277992595326,SUCUMBIOS,PUTUMAYO,Alto,2.0,120,0,Alto,0.3
210352,PUERTO BOLIVAR,253.244576975175,89.6631058374865,1482.70195228307,131.841940786324,SUCUMBIOS,PUTUMAYO,Nulo,0.0,110,3,Alto,0.28
210353,PUERTO RODRIGUEZ,214.354100005799,86.1319496310548,3948.78868076934,128.618646829435,SUCUMBIOS,PUTUMAYO,Alto,1.0,59,0,Nulo,0.26
210354,SANTA ELENA,270.716331910532,88.2435349090303,1586.07779498224,124.984814114041,SUCUMBIOS,PUTUMAYO,Alto,3.0,103,0,Alto,0.28
210355,SANSAHUARI,272.091464944727,89.8334278704659,5581.79424269598,130.318328726204,SUCUMBIOS,PUTUMAYO,Nulo,5.0,125,3,Nulo,0.24
210450,SHUSHUFINDI,265.522906868547,89.3609782668707,307.859844083191,143.705961295053,SUCUMBIOS,SHUSHUFINDI,Alto,63.0,93,0,Alto,0.36
210451,LIMONCOCHA,252.628893342421,86.3791021241514,2917.30995798387,156.003175195135,SUCUMBIOS,SHUSHUFINDI,Bajo,13.0,102,1,Alto,0.28
210452,PANACOCHA,238.926749883085,86.6392761398235,3403.13801456031,131.357191429764,SUCUMBIOS,SHUSHUFINDI,Bajo,1.0,155,1,Alto,0.27
210453,SAN ROQUE,249.143248996788,89.2887403546915,2276.14789924413,140.235598120071,SUCUMBIOS,SHUSHUFINDI,Nulo,7.0,118,3,Alto,0.29
210454,SAN PEDRO DE LOS COFANES,295.70641254462,89.730449846434,719.563979140302,173.632172631436,SUCUMBIOS,SHUSHUFINDI,Bajo,49.0,80,1,Alto,0.33
210455,SIETE DE JULIO,285.011144377911,89.7502063152602,525.9107233919,151.714965820312,SUCUMBIOS,SHUSHUFINDI,Bajo,36.0,66,1,Alto,0.32
210456,LA MAGDALENA,267.56006385782,89.682831509351,2384.98218254496,150.867911281356,SUCUMBIOS,SHUSHUFINDI,Nulo,31.0,66,3,Alto,0.3
210457,LA PRIMAVERA,271.870194085028,89.0037583100465,3619.2395273214,140.048595377604,SUCUMBIOS,SHUSHUFINDI,Nulo,31.0,85,3,Alto,0.28
210550,LA BONITA,2671.06513285568,89.9959704102704,461.185812946069,136.692819962135,SUCUMBIOS,SUCUMBIOS,Bajo,7.0,2957,1,Bajo,0.04
210551,EL PLAYON DE SAN FRANCISCO,3233.83903421827,89.9957388214593,1774.68301159795,101.670170333538,SUCUMBIOS,SUCUMBIOS,Nulo,4.0,2343,3,Bajo,0.01
210552,LA SOFIA,2380.14157297109,89.9977515089198,582.721824155946,108.021956516035,SUCUMBIOS,SUCUMBIOS,Bajo,0.0,3247,1,Bajo,0.08
210553,ROSA FLORIDA,1697.41207157292,89.9976747615714,365.505826990312,145.713465009417,SUCUMBIOS,SUCUMBIOS,Bajo,1.0,2881,1,Bajo,0.19
210554,SANTA BARBARA,2829.63432484485,89.9966851159946,1652.65770407814,110.120054296545,SUCUMBIOS,SUCUMBIOS,Nulo,7.0,2131,3,Bajo,0.02
210650,EL DORADO DE CASCALES,635.663223659593,89.9525158985884,336.97136248929,151.191028156347,SUCUMBIOS,CASCALES,Alto,5.0,2032,0,Alto,0.46
210651,SANTA ROSA DE SUCUMBIOS,388.947885331469,89.8780013825204,832.881583313285,144.550351824079,SUCUMBIOS,CASCALES,Nulo,10.0,105,3,Medio,0.26
210652,SEVILLA,371.246862161093,89.8255223289634,432.744495689435,154.499357345256,SUCUMBIOS,CASCALES,Medio,26.0,149,2,Medio,0.29
210653,NUEVA TRONCAL,380.239819537777,89.7916964552326,3913.84790642305,165.917238023546,SUCUMBIOS,CASCALES,Nulo,11.0,282,3,Medio,0.25
210750,TARAPOA,247.507170244606,89.239813180173,1947.58667587702,135.832708941388,SUCUMBIOS,CUYABENO,Medio,6.0,138,2,Alto,0.29
210751,CUYABENO,221.665152910876,88.7523107692726,3441.73757289495,136.219939835536,SUCUMBIOS,CUYABENO,Medio,0.0,148,2,Alto,0.28
210752,AGUAS NEGRAS,241.613070466386,89.5033535859682,1917.83950564131,131.655762615204,SUCUMBIOS,CUYABENO,Bajo,3.0,113,1,Alto,0.29
220150,EL COCA,267.04173287614,81.8653237576607,93.6820780193248,176.084266740768,ORELLANA,FRANCISCO DE ORELLANA,Alto,399.0,70,0,Alto,0.75
220151,DAYUMA,297.858998284866,89.9140801262582,1070.34642869385,143.162191796729,ORELLANA,FRANCISCO DE ORELLANA,Medio,6.0,159,2,Alto,0.29
220152,TARACOA,285.498065297949,87.2194941580197,4038.26804924782,147.735865275065,ORELLANA,FRANCISCO DE ORELLANA,Nulo,8.0,147,3,Nulo,0.26
220153,ALEJANDRO LABAKA,262.464912843546,88.0527626161316,1044.63386984864,142.388555192406,ORELLANA,FRANCISCO DE ORELLANA,Medio,2.0,189,2,Alto,0.3
220154,EL DORADO,290.304621996264,89.9460355535447,2722.9558173293,157.581477033983,ORELLANA,FRANCISCO DE ORELLANA,Medio,24.0,105,2,Medio,0.29
220155,EL EDEN,234.222969105356,87.5961519325843,2142.50141409463,132.322160382338,ORELLANA,FRANCISCO DE ORELLANA,Bajo,1.0,145,1,Alto,0.29
220156,GARCIA MORENO,296.261242217204,88.0131817333946,2169.77456104064,160.285318865095,ORELLANA,FRANCISCO DE ORELLANA,Bajo,11.0,116,1,Alto,0.28
220157,INES ARANGO,303.39930508749,89.8916677699839,3844.42833850433,149.231745512589,ORELLANA,FRANCISCO DE ORELLANA,Nulo,2.0,192,3,Medio,0.26
220158,LA BELLEZA,326.266202339607,89.5403819645381,7275.62212813507,153.75743990309,ORELLANA,FRANCISCO DE ORELLANA,Medio,8.0,157,2,Nulo,0.21
220159,NUEVO PARAISO,284.952090667923,88.8251220133814,2662.30076454675,174.620294684007,ORELLANA,FRANCISCO DE ORELLANA,Nulo,11.0,154,3,Alto,0.28
220160,SAN JOSE DE GUAYUSA,378.090715752726,89.4263182414447,3683.22457712527,166.507677623946,ORELLANA,FRANCISCO DE ORELLANA,Medio,7.0,466,2,Medio,0.28
220161,SAN LUIS DE ARMENIA,308.141509663452,89.6102724164053,935.867547396933,160.7986186966,ORELLANA,FRANCISCO DE ORELLANA,Bajo,8.0,182,1,Alto,0.29
220250,NUEVO ROCAFUERTE,208.485524467911,88.1264521559684,2579.18706478335,176.107255300792,ORELLANA,AGUARICO,Medio,2.0,130,2,Alto,0.3
220251,CAPITAN AUGUSTO RIVADENEYRA,218.138184389123,86.5142695260891,6391.80217027635,136.438414598189,ORELLANA,AGUARICO,Bajo,1.0,87,1,Nulo,0.23
220252,CONONACO,244.642636288946,89.8326043962938,5320.46713483652,133.676449216463,ORELLANA,AGUARICO,Bajo,0.0,236,1,Nulo,0.26
220253,SANTA MARIA DE HUIRIRIMA,209.556993834215,86.8735996086192,2790.56599275447,157.655797188993,ORELLANA,AGUARICO,Medio,1.0,104,2,Alto,0.29
220255,YASUNI,201.060927751438,87.0613603073562,449.769690554829,182.256480203078,ORELLANA,AGUARICO,Medio,0.0,117,2,Alto,0.32
220350,LA JOYA DE LOS SACHAS,278.991073475613,89.6928440475734,38.5741141201608,162.323033582444,ORELLANA,LA JOYA DE LOS SACHAS,Alto,136.0,102,0,Alto,0.45
220351,ENOKANQUI,286.122012720635,89.6684603806492,841.064797678797,157.857628220778,ORELLANA,LA JOYA DE LOS SACHAS,Medio,42.0,67,2,Alto,0.32
220352,POMPEYA,256.172547185439,82.9667222629456,3871.73725772503,173.48811135641,ORELLANA,LA JOYA DE LOS SACHAS,Bajo,17.0,73,1,Bajo,0.26
220353,SAN CARLOS,270.131704184653,87.6926703967717,633.619082087654,159.828795966752,ORELLANA,LA JOYA DE LOS SACHAS,Bajo,32.0,83,1,Alto,0.32
220354,SAN SEBASTIAN DEL COCA,322.425882432455,88.8664978861662,3539.14907931283,170.669597954586,ORELLANA,LA JOYA DE LOS SACHAS,Bajo,19.0,126,1,Medio,0.26
220355,LAGO SAN PEDRO,300.360814477385,89.7045632874824,2836.7631654607,163.768303765191,ORELLANA,LA JOYA DE LOS SACHAS,Nulo,30.0,72,3,Medio,0.28
220356,RUMIPAMBA,327.270932110665,89.8164019364287,2299.10936949933,213.904841640539,ORELLANA,LA JOYA DE LOS SACHAS,Medio,29.0,89,2,Medio,0.29
220357,TRES DE NOVIEMBRE,310.608454237444,89.6984072876187,207.908229758397,179.465223974111,ORELLANA,LA JOYA DE LOS SACHAS,Bajo,32.0,89,1,Alto,0.32
220358,UNION MILAGRENA,263.671853621813,85.4761408375912,2429.97959113881,155.083742157752,ORELLANA,LA JOYA DE LOS SACHAS,Bajo,25.0,79,1,Alto,0.29
220450,LORETO,397.857018256188,89.7733944659377,1708.66406722428,205.565626716614,ORELLANA,LORETO,Medio,81.0,225,2,Alto,0.34
